emp_no,first_name,last_name,from_date,title
432554,Mana,Yemenis,1999-02-27,Staff
296063,Mandell,Claffy,1989-02-08,Senior Engineer
441131,Mandell,Covnot,1986-01-10,Assistant Engineer
89760,Mandell,Ducloy,1987-05-11,Senior Staff
445546,Mandell,Encarnacion,1987-12-25,Senior Engineer
458404,Mandell,Fabrizio,1988-06-29,Engineer
32064,Mandell,Gammage,1994-06-10,Senior Staff
454450,Mandell,Hanabata,1985-04-18,Senior Staff
483162,Mandell,Herath,1985-08-11,Engineer
422205,Mandell,Kamber,1989-10-13,Engineer
429766,Mandell,Lorin,1987-09-23,Senior Staff
51898,Mandell,Luca,1988-09-25,Engineer
468021,Mandell,Meszaros,1987-07-19,Technique Leader
51781,Mandell,Murtagh,1986-07-31,Engineer
218192,Mandell,Paludetto,1999-12-04,Senior Engineer
252982,Mandell,Pehl,1998-10-31,Technique Leader
296757,Mandell,Rabehasaina,1992-02-10,Senior Engineer
260902,Mandell,Raczkowsky,1990-06-16,Senior Engineer
93745,Mandell,Schrooten,1992-04-15,Senior Engineer
265855,Mandell,Simmel,1985-06-28,Engineer
213096,Mandell,Takanami,1989-08-12,Staff
17849,Mandell,Varker,1986-05-28,Staff
290647,Mandell,Velardi,1987-04-01,Senior Engineer
43353,Mang,Arlazarov,1999-03-31,Technique Leader
405282,Mang,Birge,1996-02-11,Staff
458948,Mang,Boissier,1987-05-17,Senior Staff
264937,Mang,Chachaty,1996-12-21,Senior Staff
453809,Mang,Chelton,1988-02-17,Senior Engineer
48314,Mang,Chiodo,1985-07-06,Senior Engineer
102110,Mang,Christ,1985-09-27,Senior Staff
29390,Mang,Crooks,1997-12-01,Senior Engineer
223486,Mang,England,1989-01-04,Senior Staff
88796,Mang,Erol,1997-05-03,Assistant Engineer
476345,Mang,Gubsky,1998-03-28,Engineer
292378,Mang,Harllee,1996-11-26,Staff
272863,Mang,Hockney,1992-12-16,Senior Engineer
433869,Mang,Kalorkoti,1988-03-25,Engineer
295615,Mang,Khamsi,1993-09-06,Engineer
21835,Mang,Luck,1987-12-24,Senior Engineer
61295,Mang,Menhardt,1986-09-05,Staff
27365,Mang,Morris,1985-02-27,Senior Staff
46721,Mang,Narlikar,1988-02-24,Engineer
441461,Mang,Nations,1986-09-12,Senior Engineer
47021,Mang,Paludetto,1988-11-12,Staff
413480,Mang,Peac,1986-05-23,Senior Engineer
45460,Mang,Rande,1985-11-18,Technique Leader
75740,Mang,Range,1985-07-05,Engineer
289220,Mang,Ranon,1999-07-31,Engineer
252740,Mang,Riesenhuber,1988-03-27,Senior Engineer
101898,Mang,Schwartzbauer,1995-03-01,Engineer
104145,Mang,Selvestrel,1988-02-21,Senior Engineer
64755,Mang,Shackel,1997-12-04,Staff
299732,Mang,Sidhu,1994-08-19,Staff
467992,Mang,Solares,1996-07-05,Staff
436442,Mang,Takanami,1999-03-18,Assistant Engineer
442542,Mang,Thiran,1995-08-12,Staff
267032,Mani,Back,1988-06-14,Senior Engineer
21312,Mani,Bahi,1997-07-18,Assistant Engineer
80489,Mani,Billawala,1985-09-09,Senior Engineer
201878,Mani,Binding,1994-09-16,Staff
480851,Mani,Christ,1988-08-15,Staff
274523,Mani,Cronin,1988-02-16,Senior Engineer
103573,Mani,Erman,1987-12-03,Staff
484191,Mani,Gente,1995-06-17,Engineer
497460,Mani,Jakobus,1994-03-06,Senior Engineer
289302,Mani,Lampe,1988-06-25,Staff
201306,Mani,Landherr,1988-05-05,Staff
465967,Mani,Liedekerke,1987-06-28,Senior Engineer
418614,Mani,Narlikar,1987-01-25,Senior Engineer
264545,Mani,Panwar,1989-11-09,Senior Staff
411653,Mani,Parhami,1986-10-07,Engineer
436225,Mani,Penz,1986-05-22,Senior Engineer
81587,Mani,Pluym,1991-02-07,Senior Engineer
208417,Mani,Ponthieu,1987-04-19,Staff
67345,Mani,Rando,1989-12-28,Engineer
33225,Mani,Ranta,1999-04-28,Senior Staff
409574,Mani,Reghbati,1998-08-27,Senior Engineer
22326,Mani,Skafidas,1986-12-09,Senior Staff
223768,Mani,Stifter,1990-08-02,Senior Staff
422349,Mani,Straney,1985-08-20,Staff
59581,Mani,Swab,1986-07-21,Engineer
453133,Mani,Terekhov,1999-04-27,Staff
255620,Mani,Tiemann,1997-10-15,Staff
418857,Mani,Uehara,1994-11-28,Senior Staff
275319,Mani,Vadhan,1994-10-31,Staff
232545,Mani,Vanwelkenhuysen,1999-04-02,Engineer
433962,Mani,Waleschkowski,1985-12-30,Engineer
493209,Mani,Zizka,1991-05-03,Staff
436344,Manibrata,Anily,1988-05-13,Senior Staff
221984,Manibrata,Assaf,1987-01-05,Senior Engineer
479824,Manibrata,Auyong,1996-02-14,Engineer
277853,Manibrata,Bale,1987-07-18,Senior Staff
469665,Manibrata,Bressoud,1986-02-14,Senior Engineer
209364,Manibrata,Casperson,1988-10-25,Senior Engineer
403405,Manibrata,Clouatre,1988-12-28,Technique Leader
216422,Manibrata,Crooks,1990-12-16,Senior Engineer
264495,Manibrata,Cyre,1988-07-28,Engineer
438907,Manibrata,Ecklund,1988-01-28,Technique Leader
469439,Manibrata,Erva,1994-05-03,Staff
490462,Manibrata,Fraisse,1998-10-24,Technique Leader
435427,Manibrata,Gewali,1992-09-10,Senior Staff
274729,Manibrata,Glinert,1986-12-18,Senior Engineer
475897,Manibrata,Iacovou,1997-02-15,Engineer
466101,Manibrata,Kropp,1988-11-01,Staff
223461,Manibrata,Kusalik,1986-11-10,Staff
240635,Manibrata,Lanphier,1989-10-04,Staff
242927,Manibrata,Msuda,1988-10-07,Staff
102221,Manibrata,Orlowska,1991-10-12,Senior Engineer
207905,Manibrata,Orsini,1987-01-28,Senior Engineer
14015,Manibrata,Picaronny,1997-08-15,Senior Engineer
475890,Manibrata,Picht,1988-11-20,Senior Engineer
258318,Manibrata,Remmele,1987-02-03,Engineer
499146,Manibrata,Rullman,1992-04-29,Engineer
240014,Manibrata,Swiler,1991-09-29,Engineer
467050,Manohar,Birta,1988-01-18,Senior Engineer
54888,Manohar,Danley,1986-07-25,Senior Engineer
223305,Manohar,Deville,1988-11-02,Senior Engineer
453262,Manohar,Eiron,1987-04-12,Technique Leader
101153,Manohar,Gill,1986-07-24,Senior Staff
276054,Manohar,Gils,1985-12-12,Senior Engineer
61273,Manohar,Hainaut,1987-01-12,Staff
499927,Manohar,Heemskerk,1996-11-19,Engineer
490041,Manohar,Heuter,1993-07-21,Senior Engineer
290836,Manohar,Hiroyama,1988-12-01,Engineer
237863,Manohar,Kushnir,1997-04-26,Engineer
73137,Manohar,Lortz,1992-05-28,Senior Engineer
273983,Manohar,Matzen,1989-06-02,Engineer
269270,Manohar,Melton,1985-04-16,Staff
483840,Manohar,Morrey,1994-04-03,Senior Engineer
426052,Manohar,Morrow,1990-01-02,Senior Staff
82295,Manohar,Parfitt,2000-01-20,Engineer
101993,Manohar,Perez,1986-03-05,Senior Staff
58280,Manohar,Peris,1988-10-28,Senior Engineer
244286,Manohar,Pettit,1985-05-03,Staff
474577,Manohar,Plump,1987-12-20,Staff
51574,Manohar,Rouquie,1985-09-28,Engineer
76092,Manohar,Sevcikova,1986-07-21,Senior Staff
52369,Manohar,Sewelson,1986-03-20,Senior Staff
53862,Manohar,Siprelle,1999-09-28,Staff
62437,Manohar,Takkinen,1988-09-10,Engineer
74935,Manohar,Vendrig,1993-08-13,Engineer
79210,Mansur,Antonakopoulos,1986-09-19,Senior Engineer
243099,Mansur,Barvinok,1989-03-22,Senior Engineer
21507,Mansur,Benzmuller,1985-07-18,Senior Staff
42942,Mansur,Bolotov,1998-08-02,Assistant Engineer
479366,Mansur,Bultermann,1998-07-06,Staff
204242,Mansur,Ellozy,1995-05-11,Senior Engineer
403303,Mansur,Feldhoffer,1985-09-14,Senior Engineer
87560,Mansur,Gniady,1989-05-03,Senior Staff
73689,Mansur,Goldhammer,1985-08-26,Senior Staff
496002,Mansur,Hinsberger,1989-07-03,Engineer
278508,Mansur,Improta,1999-06-04,Staff
457237,Mansur,Kalsbeek,1988-06-09,Engineer
466134,Mansur,Kamble,1988-11-15,Engineer
272498,Mansur,Keohane,1994-01-10,Senior Engineer
291663,Mansur,Lortz,1986-06-04,Senior Engineer
79858,Mansur,Marzano,1986-02-22,Engineer
106843,Mansur,Miara,1985-03-06,Engineer
37577,Mansur,Narwekar,1985-09-19,Senior Staff
76493,Mansur,Oxman,1992-06-02,Staff
200382,Mansur,Pauthner,1986-09-21,Senior Staff
248669,Mansur,Perz,1994-09-05,Staff
459899,Mansur,Saoudi,1988-03-01,Technique Leader
40188,Mansur,Serot,1997-01-24,Staff
481870,Mansur,Serov,1987-11-25,Senior Staff
272516,Mansur,Socorro,1987-12-08,Senior Engineer
76689,Mansur,Steinauer,1993-06-15,Senior Engineer
494695,Mansur,Tanemo,1993-12-07,Senior Staff
417384,Mansur,Valtorta,1985-04-20,Senior Staff
432039,Mansur,Veeraraghavan,1988-06-14,Senior Engineer
104363,Mansur,Xiaoshan,1988-11-22,Senior Staff
444353,Mansur,Zeilberger,1999-12-18,Engineer
230691,Mantis,Angelopoulos,1987-01-14,Staff
229853,Mantis,Atchley,1990-04-18,Engineer
68890,Mantis,Baer,1987-12-11,Staff
273497,Mantis,Birdsall,1986-02-14,Staff
288967,Mantis,Erbe,1992-07-24,Staff
255934,Mantis,Fabrizio,1988-12-02,Senior Staff
247442,Mantis,Fordan,1988-04-20,Engineer
97366,Mantis,Gimbel,1987-07-05,Engineer
464206,Mantis,Hedayat,1987-02-01,Senior Staff
56326,Mantis,Juneja,1999-07-09,Engineer
55665,Mantis,Maginnis,1985-09-07,Senior Engineer
41973,Mantis,Massonet,1987-08-18,Senior Engineer
275932,Mantis,Millington,1990-11-25,Staff
487871,Mantis,Panwar,1987-06-14,Senior Staff
64837,Mantis,Petereit,1986-06-20,Technique Leader
97660,Mantis,Pramanik,1985-05-05,Senior Staff
249806,Mantis,Ratnaker,1988-02-12,Senior Engineer
74958,Mantis,Rissland,1987-12-05,Staff
101919,Mantis,Schahn,1991-08-05,Staff
413608,Mantis,Serra,1986-03-30,Technique Leader
48672,Mantis,Servi,1986-10-19,Senior Staff
289092,Mantis,Strandh,1989-06-19,Technique Leader
96433,Mantis,Vecchio,1999-02-03,Engineer
104223,Mantis,Waymire,1986-11-18,Senior Staff
423738,Mantis,Weiland,1985-12-08,Engineer
492561,Mantis,Wielonsky,1990-02-01,Senior Engineer
438876,Manton,Anguita,1985-07-05,Senior Engineer
99703,Manton,Berstel,1991-09-11,Senior Engineer
443195,Manton,Bratten,1998-11-18,Engineer
249227,Manton,Chorvat,1998-03-01,Engineer
460419,Manton,Ecklund,1987-03-26,Staff
232243,Manton,Encarnacion,1989-10-25,Staff
285158,Manton,Feldhoffer,1986-12-25,Senior Staff
244607,Manton,Fetvedt,1988-11-14,Senior Staff
95853,Manton,Flasterstein,1996-12-21,Engineer
15799,Manton,Gelosh,1988-05-07,Senior Staff
460325,Manton,Ghelli,1999-12-25,Engineer
485803,Manton,Hasham,1985-09-12,Senior Engineer
206067,Manton,Itzigehl,1987-05-04,Engineer
436209,Manton,Kermarrec,1988-09-26,Senior Engineer
467616,Manton,Kitai,1987-08-03,Engineer
76151,Manton,Marakhovsky,1992-08-30,Senior Engineer
435819,Manton,Merey,1988-08-01,Staff
444771,Manton,Preusig,1992-07-17,Senior Engineer
212050,Manton,Rissland,1987-07-16,Senior Staff
255778,Manton,Rodier,1987-09-15,Senior Engineer
70027,Manton,Schieder,1995-04-05,Engineer
494428,Manton,Selvestrel,1988-10-15,Senior Staff
15069,Manton,Siksek,1987-08-05,Technique Leader
28432,Manton,Validov,1986-10-30,Senior Staff
73615,Manton,Vecchi,1987-08-06,Senior Engineer
462248,Manton,Vrecion,1999-10-17,Engineer
422304,Manton,Warwick,1985-10-28,Engineer
298628,Manu,Ariola,1987-04-08,Senior Staff
482020,Manu,Azumi,1996-06-25,Engineer
42746,Manu,Billawala,1986-12-10,Engineer
275928,Manu,Braunmuhl,1987-10-11,Senior Staff
232716,Manu,Bruckman,1999-12-12,Staff
490281,Manu,Crabtree,1992-05-31,Senior Engineer
274459,Manu,Curless,1992-05-22,Senior Engineer
266255,Manu,Dehkordi,1998-10-16,Engineer
99646,Manu,Farris,1997-11-13,Technique Leader
61869,Manu,Hemaspaandra,1990-10-03,Engineer
249355,Manu,Kalafatis,1991-08-14,Staff
279134,Manu,Lorch,1988-05-17,Senior Staff
438137,Manu,Lupu,1994-02-25,Senior Staff
96224,Manu,Panienski,1985-10-06,Senior Staff
58115,Manu,Peir,1987-07-28,Engineer
38226,Manu,Rodiger,1995-06-03,Senior Engineer
105060,Manu,Rosin,1998-06-22,Senior Staff
431510,Manu,Schiper,1987-08-14,Senior Engineer
252558,Manu,Schlenzig,1988-09-15,Senior Engineer
445039,Manu,Stemann,1985-11-03,Senior Staff
478356,Manu,Syrotiuk,1987-04-26,Engineer
468518,Manu,Tempesti,1998-04-15,Engineer
101588,Manu,Weedon,1986-03-24,Engineer
412012,Mara,Anandan,1986-10-27,Staff
10921,Mara,Bahi,1986-07-27,Engineer
239642,Mara,Belinskaya,1989-09-12,Assistant Engineer
424840,Mara,Bernardinello,1994-02-18,Engineer
202014,Mara,Bernatsky,1987-05-22,Senior Staff
487397,Mara,Farrag,1993-01-25,Engineer
270109,Mara,Fujisaki,1996-02-13,Senior Staff
262894,Mara,Gajiwala,1987-02-03,Senior Staff
264138,Mara,Garrabrants,1986-08-07,Staff
215549,Mara,Georgatos,1985-07-27,Staff
235393,Mara,Gill,1988-04-12,Engineer
27377,Mara,Gils,1991-10-18,Engineer
241622,Mara,Grospietsch,1998-05-05,Staff
265462,Mara,Guardalben,1988-07-12,Senior Staff
479711,Mara,Heyers,1997-09-30,Staff
50758,Mara,Isard,1987-02-02,Staff
249233,Mara,McAffer,1986-07-14,Senior Engineer
400500,Mara,Mondadori,1986-06-18,Senior Engineer
415312,Mara,Penn,1985-11-13,Senior Engineer
224410,Mara,Polajnar,1988-08-17,Engineer
411684,Mara,Ravishankar,1992-06-26,Senior Engineer
100413,Mara,Schurmann,1990-06-10,Engineer
55404,Mara,Spell,1988-08-10,Staff
299307,Mara,Stavenow,1994-04-14,Senior Staff
60920,Mara,Sundgren,1988-09-18,Engineer
12732,Mara,Takanami,1988-04-06,Senior Staff
477246,Mara,Zeilberger,1987-06-27,Senior Staff
430362,Marc,Baranowski,1989-06-09,Senior Staff
468230,Marc,Bolotov,1987-07-29,Engineer
423625,Marc,Candan,1990-02-05,Senior Engineer
272958,Marc,Chepyzhov,1988-08-13,Engineer
295464,Marc,Falck,1987-01-03,Staff
80955,Marc,Fioravanti,1988-11-12,Senior Staff
498090,Marc,Fujisawa,1988-09-21,Senior Engineer
427368,Marc,Glinert,1985-11-10,Senior Engineer
228480,Marc,Gornas,1987-03-23,Senior Staff
404611,Marc,Griswold,1985-09-27,Senior Engineer
86175,Marc,Herbst,1996-02-28,Senior Engineer
448210,Marc,Hoppenstand,1986-01-09,Senior Engineer
27295,Marc,Orlowska,1989-03-19,Engineer
47567,Marc,Pouyioutas,1987-06-27,Senior Staff
90386,Marc,Rosis,1995-10-01,Engineer
494807,Marc,Simkin,1987-09-15,Senior Staff
424391,Marc,Skogmar,1985-10-22,Senior Staff
447322,Marc,Snedden,1985-03-04,Engineer
206872,Marc,Stafford,1987-03-21,Senior Staff
209304,Marc,Stille,1988-05-03,Engineer
259949,Marc,Veeraraghavan,1992-12-03,Engineer
496252,Marc,Weedman,1989-10-17,Senior Staff
208053,Marc,Zongker,1988-09-23,Engineer
208035,Marco,Asser,1995-08-15,Technique Leader
468279,Marco,Auria,1987-09-13,Senior Engineer
38442,Marco,Baalen,1997-12-28,Engineer
463317,Marco,Baar,1990-05-28,Staff
496045,Marco,Baik,1988-08-02,Assistant Engineer
257538,Marco,Bellmore,1987-11-27,Engineer
266142,Marco,Bernini,1998-02-16,Engineer
469811,Marco,Braccini,1993-04-26,Staff
278031,Marco,Chandrasekhar,1986-08-15,Senior Staff
55982,Marco,Conde,1987-06-09,Senior Staff
55199,Marco,Gadepally,1988-11-21,Senior Engineer
462085,Marco,Gulla,1986-12-14,Engineer
474303,Marco,Hockney,1987-05-22,Senior Staff
41404,Marco,Isaak,1988-02-12,Staff
76252,Marco,Khamsi,1987-05-21,Staff
71722,Marco,Lally,1988-08-16,Senior Engineer
443206,Marco,Oppitz,1987-09-18,Staff
26871,Marco,Perry,1996-12-08,Technique Leader
52454,Marco,Peyn,1998-11-26,Engineer
407991,Marco,Redmiles,1989-01-16,Staff
212765,Marco,Schaar,1992-12-28,Staff
449363,Marco,Schahn,1986-01-28,Senior Engineer
80991,Marco,Schreiter,1986-08-29,Senior Staff
206418,Marco,Vickson,1989-11-12,Senior Engineer
92801,Marco,Vrecion,1998-09-21,Engineer
483429,Marco,Vural,1985-10-09,Senior Engineer
61018,Marco,Zallocco,1998-09-20,Staff
436652,Marek,Anger,1995-06-06,Senior Engineer
298077,Marek,Berztiss,1990-10-06,Staff
282133,Marek,Brickell,1999-06-25,Staff
19051,Marek,Cappello,1988-05-12,Technique Leader
421940,Marek,Covnot,1991-05-07,Staff
16000,Marek,Demos,1996-05-05,Senior Engineer
82144,Marek,Dusink,1990-05-11,Senior Staff
281259,Marek,Feinberg,1988-04-26,Senior Staff
257920,Marek,Fiebach,1988-05-26,Senior Staff
54685,Marek,Georgatos,1988-05-14,Assistant Engineer
45042,Marek,Heinisuo,1985-11-20,Technique Leader
60642,Marek,Junet,1988-01-27,Engineer
475097,Marek,Koblick,1986-04-24,Staff
101519,Marek,Macedo,1985-05-06,Senior Engineer
62781,Marek,Pietrzykowski,1986-08-29,Senior Engineer
33852,Marek,Prochazka,1990-06-13,Staff
89039,Marek,Quadeer,1998-12-28,Engineer
481086,Marek,Radivojevic,1990-12-28,Senior Staff
34805,Marek,Siksek,1990-01-27,Senior Engineer
291908,Marek,Soloway,1991-01-10,Senior Staff
23592,Marek,Templeman,1991-03-07,Staff
426518,Marek,Turnbull,1989-05-12,Senior Staff
41173,Maren,Aseltine,1994-03-29,Senior Engineer
480801,Maren,Benveniste,1986-12-16,Engineer
407092,Maren,Clemencon,1997-11-13,Staff
270044,Maren,Falck,1985-05-18,Senior Engineer
283649,Maren,Frolund,1985-06-05,Engineer
21548,Maren,Gimbel,1988-04-09,Engineer
51646,Maren,Hellwagner,1986-05-08,Engineer
484916,Maren,Hofstetter,1989-04-19,Staff
495249,Maren,Joslin,1993-11-05,Senior Engineer
75290,Maren,Kobara,1998-01-02,Staff
34754,Maren,Llado,1995-10-09,Senior Staff
97775,Maren,Mahmud,1987-10-15,Senior Engineer
220007,Maren,Molenkamp,1985-12-06,Senior Engineer
18921,Maren,Radwan,1991-08-26,Senior Engineer
70550,Maren,Ressouche,1991-02-02,Senior Staff
53243,Maren,Schach,1993-07-13,Senior Staff
293913,Maren,Schwartzbauer,1994-05-23,Engineer
87372,Maren,Stellhorn,1985-08-13,Senior Staff
420217,Maren,Streit,1992-08-06,Senior Staff
70722,Maren,Sudbeck,1988-09-02,Staff
429013,Maren,Toyoshima,1999-09-13,Engineer
296375,Maren,Tzvieli,1985-10-28,Senior Staff
106981,Maren,Vilarrasa,1985-06-09,Senior Engineer
41798,Margareta,Akaboshi,1989-10-21,Engineer
451651,Margareta,Angel,1986-12-31,Senior Staff
461625,Margareta,Bael,1989-04-04,Senior Staff
232098,Margareta,Bale,1989-06-03,Staff
476987,Margareta,Cheshire,1994-04-03,Senior Engineer
34695,Margareta,Gadepally,1993-07-12,Staff
251510,Margareta,Junet,1993-08-26,Senior Engineer
299061,Margareta,Krogh,1987-03-02,Assistant Engineer
299406,Margareta,Llado,1987-04-21,Staff
450798,Margareta,Lorys,1993-11-06,Engineer
36491,Margareta,Luon,1996-03-16,Engineer
59123,Margareta,Magalhaes,1985-10-19,Senior Staff
20042,Margareta,Munck,1987-03-23,Senior Staff
446045,Margareta,Narwekar,1997-01-24,Staff
477337,Margareta,Osgood,1985-04-09,Staff
430633,Margareta,Peek,1985-03-22,Senior Staff
73548,Margareta,Pena,1985-11-15,Senior Staff
493576,Margareta,Prochazka,1988-05-04,Senior Staff
493191,Margareta,Rusterholz,1997-07-18,Staff
291067,Margareta,Sanella,1986-03-02,Engineer
250163,Margareta,Saoudi,1988-12-08,Senior Engineer
440255,Margareta,Schlenzig,1988-02-15,Staff
258800,Margareta,Shanbhogue,1986-11-22,Senior Engineer
436705,Margareta,Spataro,1986-11-03,Staff
419968,Margareta,Strehl,1991-12-30,Staff
32193,Margareta,Szmurlo,1990-11-18,Senior Staff
67804,Margareta,Vesel,1986-01-11,Staff
290890,Margareta,Vitiello,1990-02-22,Senior Staff
12062,Margareta,Worfolk,1996-01-04,Senior Staff
98832,Margo,Akiyama,1986-02-10,Staff
286502,Margo,Barbanera,1992-01-09,Senior Staff
211323,Margo,Collavizza,1988-06-10,Senior Staff
232485,Margo,Denti,1990-04-04,Engineer
405599,Margo,Godskesen,1985-12-17,Staff
93491,Margo,Heinisuo,1988-12-18,Senior Engineer
45245,Margo,Ishibashi,1986-03-20,Senior Staff
432234,Margo,Koshiba,1992-01-01,Senior Engineer
289777,Margo,Lorys,1985-06-22,Engineer
270721,Margo,Luby,1997-05-02,Staff
231056,Margo,McAlpine,1997-01-03,Engineer
64226,Margo,Mersereau,1986-12-21,Senior Staff
264592,Margo,Pero,1993-10-04,Engineer
426394,Margo,Pettit,1988-06-25,Staff
260117,Margo,Raczkowsky,1991-05-01,Engineer
66753,Margo,Ramsey,1993-01-27,Engineer
257017,Margo,Rousseau,1998-02-05,Technique Leader
71478,Margo,Schahn,1993-10-15,Staff
292600,Margo,Schlumberger,1987-08-29,Senior Staff
234797,Margo,Schoegge,1993-07-04,Engineer
99466,Margo,Schusler,1985-07-27,Senior Engineer
443710,Margo,Stille,1990-02-21,Engineer
24728,Margo,Trumbly,1990-06-10,Senior Engineer
35485,Margo,Tyugu,1994-04-07,Senior Engineer
412167,Margo,Validov,1987-07-12,Senior Engineer
86217,Mari,Asrin,1999-03-20,Assistant Engineer
32001,Mari,Attimonelli,1997-03-14,Senior Staff
22443,Mari,Baja,1988-03-27,Technique Leader
412560,Mari,Barinka,1988-07-07,Senior Staff
219604,Mari,Borstler,1985-11-20,Engineer
236995,Mari,Brender,1985-12-19,Senior Staff
205038,Mari,Chvatal,1987-02-01,Senior Engineer
497115,Mari,Claffy,1990-01-09,Senior Staff
220121,Mari,Cochrane,1987-09-16,Senior Staff
492383,Mari,Gadepally,1988-06-21,Senior Engineer
497628,Mari,Gecseg,1991-05-02,Senior Engineer
296330,Mari,Giaccio,1999-03-28,Senior Staff
79348,Mari,Gire,1985-04-07,Technique Leader
41274,Mari,Giveon,1986-01-18,Assistant Engineer
245080,Mari,Herber,1987-12-10,Senior Engineer
42405,Mari,Hmelo,1986-09-15,Engineer
219141,Mari,Hofting,1998-02-22,Staff
452975,Mari,Honglei,1987-04-28,Senior Engineer
81998,Mari,Iwayama,1988-05-25,Staff
213904,Mari,Kropatsch,1992-12-08,Staff
266080,Mari,Maraist,1996-05-03,Engineer
93682,Mari,Mukaidono,1992-02-26,Senior Engineer
274087,Mari,Olano,1999-11-24,Engineer
454816,Mari,Pavlopoulou,1986-08-17,Staff
463717,Mari,Pell,1996-01-13,Staff
249736,Mari,Polajnar,1992-12-05,Technique Leader
57068,Mari,Rabehasaina,1990-12-08,Engineer
410126,Mari,Shobatake,1987-05-28,Senior Staff
451548,Mari,Sridhar,1986-02-14,Staff
434458,Mari,Stellhorn,1992-12-08,Senior Staff
458356,Mari,Stenning,1988-09-11,Senior Engineer
411900,Mari,Wynblatt,1996-07-09,Staff
253714,Maria,Aseltine,1992-10-25,Senior Staff
20674,Maria,Avouris,1985-06-07,Senior Staff
246041,Maria,Bahl,1985-03-03,Senior Staff
242198,Maria,Baik,1988-10-09,Staff
43500,Maria,Bennis,1988-01-29,Engineer
217753,Maria,Birge,1986-12-12,Engineer
93120,Maria,Calkin,1985-05-21,Staff
240094,Maria,Daescu,1985-07-26,Senior Staff
294681,Maria,Fujisaki,1992-09-24,Assistant Engineer
410248,Maria,Keustermans,1994-02-23,Senior Staff
465872,Maria,Litzler,1988-10-09,Senior Engineer
244359,Maria,McAffer,1989-06-24,Senior Staff
499638,Maria,McDermid,1996-01-25,Senior Staff
289489,Maria,Morton,1987-02-24,Senior Engineer
285216,Maria,Motley,1989-03-07,Technique Leader
491251,Maria,Nishimukai,1995-05-16,Senior Engineer
25835,Maria,Poehlman,1985-08-26,Senior Staff
200202,Maria,Radwan,1999-10-16,Senior Staff
266100,Maria,Ritcey,1985-03-13,Staff
16052,Maria,Rodham,1991-01-27,Engineer
293323,Maria,Schwartzburd,1997-01-31,Senior Engineer
456286,Maria,Taubenfeld,1986-12-15,Senior Staff
32340,Maria,Tiemann,1995-09-21,Engineer
75435,Maria,Veccia,1995-11-04,Technique Leader
222110,Maria,Warwick,1986-08-07,Senior Engineer
276403,Maria,Yurek,1993-03-29,Technique Leader
202809,Mariangiola,Anido,1985-04-17,Engineer
105561,Mariangiola,Baja,1989-01-30,Senior Engineer
74176,Mariangiola,Conte,1987-03-03,Senior Engineer
97494,Mariangiola,Daescu,1988-07-15,Engineer
239944,Mariangiola,Fritzsche,1988-03-21,Staff
263399,Mariangiola,Gils,1999-09-15,Staff
417279,Mariangiola,Gischer,1990-11-25,Senior Engineer
483315,Mariangiola,Klassen,1992-04-18,Senior Staff
218758,Mariangiola,Krichel,1996-10-15,Engineer
205021,Mariangiola,Lally,1994-02-18,Senior Engineer
449816,Mariangiola,Lanzelotte,1994-10-10,Staff
231440,Mariangiola,Lores,1987-08-21,Engineer
100674,Mariangiola,Lovengreen,1988-12-17,Technique Leader
247232,Mariangiola,Mandelberg,1986-02-08,Senior Engineer
253042,Mariangiola,Matzke,1985-03-28,Senior Staff
66775,Mariangiola,Milicia,1986-03-31,Senior Engineer
